"id","site","job_url","job_url_direct","title","company","location","job_type","date_posted","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","company_industry","listing_type","emails","description","company_url","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"a367d11fe460d988","indeed","https://www.indeed.com/viewjob?jk=a367d11fe460d988","https://click.appcast.io/track/k4cf1jd-org?cs=hqw","Software Development in Test ( SDET) Lead","Cognizant Technology Solutions","Plano, TX, US","fulltime","2024-07-19","direct_data","yearly",94416.0,119551.0,"USD",False,"","","Internet And Software","","","* 10+ Years of experience in Automation Scripting and Execution


Proficiency in programming languages such as JavaScript, Typescript  

* Highly desirable to have experience with mobile app automation/UI skills along with Type script/ Java script experience and SQL experience.
* Knowledge of using Appium, Webdriver IO or similar tools for Web application and mobile app automation.
* Excellent mathematical and problem-solving skills.
* Working experience in open-source automation tools such as Cypress, Play-wright, and build frameworks using Mocha-Chai, TestNg, Rest Assured and/or similar frameworks.
* Should be familiar with asynchronous application behavior such built on Angular JS, Angular or React native technology.
* Good to have Warehouse Management System [WMS] for a D2C warehouse or Supply chain management industry knowledge or experience.","https://www.indeed.com/cmp/Cognizant-Technology-Solutions","https://www.cognizant.com/","500 Frank W. Burr Boulevard Teaneck, NJ 07666","10,000+","more than $10B (USD)","Cognizant helps companies modernize technology, reimagine processes and transform experiences so they stay ahead in a fast-changing world.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ad8bfb9614127a4e501b8734b35b7855","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/bb15ff68e1813987398cb7488fa2ea6f","Ravi Kumar, Chief Executive Officer","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/139b78c95a20324861acdb5844785ad0"
"0a91079929f79206","indeed","https://www.indeed.com/viewjob?jk=0a91079929f79206","https://click.appcast.io/track/k4cf1kk-org?cs=hqw","Java Full Stack Developer","Cognizant Technology Solutions","Irving, TX, US","fulltime","2024-07-19","direct_data","yearly",86972.0,110126.0,"USD",False,"","","Internet And Software","","","Cognizant Technology Solutions is seeking for “**Java Full Stack Developer”** who could join in our team of IT professionals in a permanent role. If you meet our background requirements and skills and looking for an opportunity to be rewarded for your skills and expertise, here is the ideal opportunity for you!


***Cognizant will not sponsor H-1B or other U.S. work authorization, or lawful permanent residence (otherwise known as a “Green Card”) for this role.***


**Job title:** **Java Full Stack Developer**


**Job Location:** **Irving, TX**


**Duration: Fulltime with Cognizant**


**Experience: 6 to 10 years**


**Required Qualifications:**

* Proven experience as a Full Stack Developer or similar role


* Experience developing desktop and mobile applications.


* Familiarity with common stacks


* Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, XML, jQuery)


* Knowledge of multiple back-end languages (e.g. C#, Java, Python) and JavaScript frameworks (e.g. Angular, React, Node.js)


* Familiarity with databases (e.g. MySQL, MongoDB), web servers (e.g. Apache) and UI/UX design


* Excellent communication and teamwork skills


* Great attention to detail


* Organizational skills


* An analytical mind


* Degree in Computer Science, Statistics, or relevant field


**Roles and** **Responsibilities:**

* Work with development teams and product managers to ideate software solutions.


* Design client-side and server-side architecture.


* Build the front-end of applications through appealing visual design.


* Develop and manage well-functioning databases and applications.


* Write effective APIs.


* Test software to ensure responsiveness and efficiency.


* Troubleshoot, debug and upgrade software.


* Create security and data protection settings.


* Build features and applications with a mobile responsive design.


* Write technical documentation.


* Work with data scientists and analysts to improve software.


**Benefits:**


Cognizant offers the following benefits for this position, subject to applicable eligibility requirements:


* Medical/Dental/Vision/Life Insurance


* Paid holidays plus Paid Time Off


* 401(k) plan and contributions


* Long-term/Short-term Disability


* Paid Parental Leave


* Employee Stock Purchase Plan


**Disclaimer:** The salary, other compensation, and benefits information is accurate as of the date of this posting. Cognizant reserves the right to modify this information at any time, subject to applicable law.


**About Cognizant**


Headquartered in the U.S, Cognizant is a member of the S&P-500, Nasdaq-100, Fortune 200, and was recently ranked as the #1 Fastest Growing “All Star” by Fortune Magazine. Cognizant leverages a highly flexible business model, a seamless global delivery network, and deep domain expertise to deliver to a long list of world-class companies that are leaders in their own space.


www.cognizant.com


NASDAQ: CTSH


IND123


#LI-NE1","https://www.indeed.com/cmp/Cognizant-Technology-Solutions","https://www.cognizant.com/","500 Frank W. Burr Boulevard Teaneck, NJ 07666","10,000+","more than $10B (USD)","Cognizant helps companies modernize technology, reimagine processes and transform experiences so they stay ahead in a fast-changing world.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ad8bfb9614127a4e501b8734b35b7855","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/bb15ff68e1813987398cb7488fa2ea6f","Ravi Kumar, Chief Executive Officer","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/139b78c95a20324861acdb5844785ad0"
"01c530945a3fd508","indeed","https://www.indeed.com/viewjob?jk=01c530945a3fd508","https://careers.southwestair.com/job/SOUTUSR202445254ENUSEXTERNAL/Sr-Software-Engineer-Salesforce?utm_source=indeed&utm_medium=phenom-feeds","Sr Software Engineer (Salesforce)","Southwest Airlines","Dallas, TX, US","fulltime","2024-07-19","direct_data","yearly",137250.0,152500.0,"USD",True,"","","","","","**Department:** Technology
  
  

Our Company Promise
  
  

We are committed to provide our Employees a stable work environment with equal opportunity for learning and personal growth. Creativity and innovation are encouraged for improving the effectiveness of Southwest Airlines. Above all, Employees will be provided the same concern, respect, and caring attitude within the organization that they are expected to share externally with every Southwest Customer.
  
  

**Job Description:**  

Southwest Airlines promises to provide Employees with equal opportunity for learning and personal growth. The Senior Software Engineer wil l support Culture and Engagement, Outreach and Employee Experience Teams by identifying and preventing production problems and implement ing immediate resolution efforts across technology areas. This role will write program codes and test, document and implement application systems in accordance with Customer requirements, organizational methodologies, and standards. The Senior Software Engineer is a skilled communicator and self-starter ready to mentor Software Engineers and make a lasting impact on the future of Southwest’s Technology.
  
  

Additional Details
  
  

This role is offered as a remote workplace position, which may require travel for trainings , meetings, conferences, etc. Outside of those required visits, the majority of your working time may be spent in a remote location, away from our Corporate Campus. Please note, while this is a remote position, there is limited group of states or localities ineligible for Employees to regularly perform their work off-site. Those ineligible locations are: Alaska, Delaware, New Jersey, North Dakota, South Dakota, Vermont, West Virginia, and Wyoming.
  
  

U.S. citizenship or current authorization to work in the U.S. required and no current or future work authorization sponsorship available .
  
  

Southwest Airlines is an Equal Opportunity Employer. We continue to look for opportunities to reflect the communities we serve, and welcome applicants with diverse thoughts, backgrounds, and experiences.
  
Responsibilities
  
Drive the technical direction and feature roadmap of large-scale cloud systems
  
Serve as a technical lead contributing to and directing the efforts of development teams, including internal and external team members
  
Determines operational feasibility by evaluating analysis, problem definition, requirements, solution development, and proposed solutions
  
Drives detailed definition of feature requirements through discussions with product managers and customers
  
Supports continuous improvement by investigating alternatives and new technologies
  
Prepares and installs solutions by determining and designing system specifications, standards, and programming
  
Evaluates code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems
  
Mentor Software Engineers to allow for skill/knowledge development through advice, coaching, and training opportunities
  
Update job knowledge by studying state-of-the-art development tools, programming techniques and computing equipment; participating in educational opportunities; reading professional publications; maintaining personal networks; participating in professional organizations
  
May perform other job duties as directed by Employee's Leaders
  
Knowledge, Skills and Abilities
  
Advanced knowledge of software development methodologies, practices, concepts, and technologies obtained through formal training and / or work experience
  
Proactively shares knowledge and skills of software development and testing to solve a range of problems
  
Advanced knowledge of at least one required programming language
  
Excellent partnering, communication, negotiation skills, and execution in working with various Technology or partner Teams
  
Ability to articulate (verbally / visually) ideas, approach, concepts, options, risk, impact, and provides guidance to technical, non-technical, and Leadership audiences
  
Ability to lead multiple assignments, whether administrative or project related, while maintaining a successful level of completion in all responsible work
  
Ability to mentor others
  
Ability to lead ideating, presentations, mentoring and group-thinking sessions
  
Ability to influence without authority Education
  
**Required:** High School Diploma or GED
  
**Required:** Bachelor's Degree in Business, Engineering, Computer Science, or Information Systems, or related field; or equivalent formal training
  
Experience
  
**Required:** Advanced-level experience, seasoned and specialized knowledge in software development and methodologies
  
**Preferred:** Advanced-level experience with customization on the Salesforce Lightning platform which should include: Lightning Web Components using the Lightning Design System framework, Apex, Apex Data Loader, Flow, Triggers, SOQL, and declarative platform tools (Process Builder, Visual Workflow, Lightning App Builder, etc.)
  
**Preferred:** Advanced-level experience assisting with Salesforce API integration for applications residing on various platforms (custom API implementations)
  
**Preferred:** Experience with SaaS products and support model
  
**Preferred:** Experience maintaining and delivering products leveraging AWS services and Salesforce development
  
**Preferred:** Experience with Javascript , Python, HTML, and CSS
  
**Preferred:** Experience using DevOps tools ( e.g. Gitlab, SonarQube, Salesforce DX, etc )
  
Licensing/Certification
  
N/A
  
Physical Abilities
  
Ability to perform work duties from [limited space work station/desk/office area] for extended periods of time
  
Ability to communicate and interact with others in the English language to meet the demands of the job
  
Ability to use a computer and other office productivity tools with sufficient speed and accuracy to meet the demands of the job
  
Other Qualifications
  
Must maintain a well-groomed appearance per Company appearance standards as described in established guidelines
  
Must be a U.S. citizen or have authorization to work in the United States as defined by the Immigration Reform Act of 1986
  
Must be at least 18 years of age
  
Must be able to comply with Company attendance standards as described in established guidelines
  
  

Pay & Benefits
  
  

C ompetitive market salary from $137,250 per year to $152,500 per year\\* depending on qualifications and experience. For eligible Leadership and individual contributor roles, additional bonus opportunities are available and awarded at the discretion of the company.
  
  

**Benefits you’ll love:**  

Fly for free, as a privilege, on any open seat on all Southwest flights (your eligible dependents too)
  
  

Southwest will help fund your 401(k) retirement savings with Company contributions up to 9.3% of your eligible earnings\\*\\*
  
  

Potential for annual ProfitSharing contribution in the Southwest Retirement Savings Plan- when Southwest profits, you profit\\*\\*\\*
  
  

Competitive health insurance for you and your eligible dependents (including pets)
  
  

Southwest offers health plan coverage options that start from the very first day of employment. You will have 30 days to select and enroll in your health plan with coverage retroactively available to your first day of employment
  
  

**Explore more Benefits you’ll love:** https://careers.southwestair.com/benefits
  
  

* Pay amount does not guarantee employment for any particular period of time.


\\*\\*401(k) match contributions are subject to Retirement Savings Plan vesting schedule and applicable IRS limits
  
\\*\\*\\*ProfitSharing contributions are subject to Retirement Savings Plan vesting schedule and are made at the discretion of the Company.
  
  

Southwest Airlines is an Equal Opportunity Employer.
  
Please print/save this job description because it won't be available after you apply.
  
Job Posting End Date
  
07/25/2024","https://www.indeed.com/cmp/Southwest-Airlines","http://www.southwest.com","Dallas, TX","10,000+","more than $10B (USD)","Southwest Airlines is a major U.S.-based airline and is known as the world's largest low-cost carrier, with flights to 100+ destinations.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3c77a6fc0773c67e636cc1deed4e53fd","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/db1cba565e7697c1475cec789c7226e4","Bob Jordan","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/1a42d163230eebad36ecd04af8794707"
"f89968631e0d5208","indeed","https://www.indeed.com/viewjob?jk=f89968631e0d5208","https://recruiting.adp.com/srccsh/public/RTI.home?r=5001057449006&c=1208401&d=External&rb=INDEED&idUnique=5001057449006","ATA Automation & WIFI Solutions Engineer","Spirent Communications","Plano, TX, US","","2024-07-19","direct_data","yearly",150000.0,190000.0,"USD",False,"","","Telecommunications","","","Spirent's Automation product line along with OCTOBOX Wi-Fi Testbed's use cutting edge Wi-Fi Technologies that help the Wi-Fi Industry bring new chipsets and products to market. As a member of the Solutions Engineering team supporting Wi-Fi TaaS & Automation the right candidate will be involved in the execution of test cases, creating/modifying automation scripts, and managing the lab as well as POC activities and support.





**About Spirent Communications**



Spirent is the leading global provider of automated test and assurance solutions for communications networks, cybersecurity, and positioning.





We provide innovative products, services, and managed solutions that address the test, assurance, and automation challenges of a new generation of technologies, including 5G, cloud, autonomous vehicles, and beyond. From testing in the lab to testing in the real world, Spirent helps companies deliver on their promise to their customers of a new generation of connected devices and technologies.





**Why Spirent?... Because together we can shape tomorrow!**



Spirent is its people. When you join the Spirent team, you will join forces and work alongside some of the industry's most passionate subject matter experts. In an environment of innovation, you will find a place where you can grow, think, explore, create, and make change happen.





At Spirent, we believe that diversity and inclusion are essential to thriving in the ever-changing world of global technology. We embrace a culture where difference is valued and openness, mutual respect, collaboration, and fairness are considered fundamental. Spirent does not tolerate discrimination or offensive behavior of any kind. We are committed to creating workplaces that genuinely reflect the diversity of the world we serve and an environment where everyone feels empowered to bring their full, authentic self to work.





Your success is vital to our success, which is why we will support you to perform, grow, and contribute – with the confidence to be yourself. And to support your personal wellbeing, we hope you will love our dedication to creating the right work and life balance experience!





Join Spirent and together let's shape tomorrow!


Requirements:
* Bachelor's degree in Engineering, Computer Science, or related technical field, from an accredited university; or equivalent work experience.
* Minimum 12 years of relevant work experience, with at least 5 years in carrier network assurance, and 3 years with wireless communications focus.
* CCIE or equivalent preferred.
* Solid experience working with Tier 1 and 2 carriers, NEMS and MSO's.
* Must be experienced in diagnosing, troubleshooting, and debugging networking equipment.
* Required to have a working Knowledge of TCP/UDP/IP protocols.
* Required to have working knowledge of Python, programming, and scripting languages.
* Understanding of Wireless Specifications such as 802.11n/ac/ax, 2.4GHz, 5GHz, and 6GHz.
* Proficient in CRM and Issue Tracking software such as Salesforce, Jira, Rally, HPQC, etc.
* Basic Knowledge of Windows and Linux operating systems.
* APIs and related technologies.
* Must be able to handle a fast-paced, dynamic environment.
* Experience with Spirent iTest and Velocity preferred.
* Strong at building CI/CD pipelines using tools like Jenkins, GitLab, GitHub, Ranorex, Selenium, Cucumber, Python, etc.
* Strong understanding of Test Automation Frameworks (like Robot) and how to integrate them into CI/CD pipelines.
* Outstanding with scripting skills to adapt different components into a CI/CD pipeline.
* Familiar with VNF and CNF.
* Protocols and Standards: general understanding of IP, Ethernet, Routing, MPLS and Mobility.

Problem-solving skills * - ability to assess problems and identify solutions.
* Strong listening, written, and verbal communication skills.
* Able to explain and present complex concepts and procedures clearly.
* Self-motivated and able to work independently.
* Customer service/support experience.
* Experience in defining customer architecture, use cases, test plans and methodologies.
* Excellent communication, presentation, and interpersonal skills.
* Proven ability to manage simultaneous projects and tasks.
* Contributor in open source, user groups and conferences a plus.
* Detailed understanding of ECO system API interaction within complex solutions from an architecture standpoint.


Annualized Salary Wage Range: $150,000 - $190,000



Spirent applies geographic differentials to its pay ranges. The pay range assigned to this role will be based on the geographic location from which the role is performed. Starting pay is commensurate with relevant experience at or in line with the minimum requirements. Spirent offers the following benefits to eligible employees: Medical, Dental, Vision, 401(k), Employee Stock Purchase Plan, Paid Time Off, Floating Holidays, Volunteer Time Off, Paid Holidays, Short-Term Disability, Long-Term Disability, Life and AD&D insurance, Tuition Reimbursement, Flexible Savings Accounts, and Commuter Benefits. Spirent benefits programs are subject to eligibility requirements.","https://www.indeed.com/cmp/Spirent-Communications-1","http://www.spirent.com","2708 Orchard Parkway, Suite 20
San Jose CA 95134","1,001 to 5,000","$100M to $500M (USD)","Spirent is the leading global provider of automated test and assurance solutions for communications networks, cybersecurity, and positioning.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a6e32d22447169f7a724f27fc1f63561","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/4b064ee9d458b7fc00a2b3912607d16a","Eric Updyke","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/fef195c68ed7de035d65ceb3205e891e"
"36827a1c575a6852","indeed","https://www.indeed.com/viewjob?jk=36827a1c575a6852","https://FMRLLC.contacthr.com/140423728","Software Engineer","Fidelity Investments","Westlake, TX, US","","2024-07-19","direct_data","yearly",95141.0,120470.0,"USD",False,"","","","","accommodations@fmr.com","**Job Description:**
--------------------


Healthcare Group(HCG) is looking for a **Software Engineer in Test** to work on Fidelity Health Benefit technology team. The ideal candidate enjoys crafting, developing and maintaining **automated** test suites to ensure product quality and release readiness. We seek versatile individual capable of bringing a software engineering demeanor to our testing practices!!

**The Team**


This team will be working on test strategy and implementation of key technical solutions in quality engineering to enable development team to release products into production rapidly with the highest quality. The individual will establish new automation infrastructure, maintain existing automation, build reusable tests artifacts to streamline testing process!! You will be part of a scrum team as well as part of the HCG FHB QA Chapter. Key areas of focus will be streamlined test automation, generic test data management, Mid Tier automation framework, predictive analytics and CICD Integration.

**The Expertise You Have**

* Equivalent 3-6 year plus experience in Computer Science or Engineering
* shown experience in commercial software development using object-oriented design methodology.
* shown experience with Java, Springboot, Mybatis, JSON and Jenkin combined.
* shown experience with RDBMS, RESTAPI and related tools such as SQL, RestAssured, Postman,
* Knowledge/Experience on Cloud (Azure) is contributed
* Knowledge/Experience on AI technology usage on Quality space
* Shown technical experience as an automation engineer/software engineer working across a diverse range of applications at multiple layers of the technology stack

**The Skills You Bring**

* You will work with your agile delivery team, chapter lead and QA team members to understand domain and accelerate their test automation strategy to enable delivery velocity.
* You are a strong contributor with a collaborative work style, and you enjoy crafting and implementing efficient and effective test strategies.
* You have expertise with using Java or Java Script and experience with Java based testing frameworks.
* You have shown knowledge of CI/CD principles using Jenkins and Git and can make recommendations on how to best include test automation into pipelines
* Work in a team of SDET’s passionate about automation standard processes and building reusable artifacts.
* You bring a learning demeanor to your work and are eager to learn and accept new technologies
* You thrive in an Agile environment and believe in the value of t-shaped squad members.

**The Value You Deliver**

* Crafting test automation suits to support healthcare administration systems.
* Participating in testing strategy for system conversion activities
* Working and collaborating on new technologies to address legacy test challenges.
* Implementing test infrastructure that can deliver business values immediately but also grow interactively.

**Certifications:**
-------------------

**Company Overview**


Fidelity Investments is a privately held company with a mission *to strengthen the financial well-being of our clients.* We help people invest and plan for their future. We assist companies and non-profit organizations in delivering benefits to their employees. And we provide institutions and independent advisors with investment and technology solutions to help invest their own clients’ money.


**Join Us**


At Fidelity, you’ll find endless opportunities to build a meaningful career that positively impacts peoples’ lives, including yours. You can take advantage of flexible benefits that support you through every stage of your career, empowering you to thrive at work and at home. Honored with a Glassdoor Employees’ Choice Award, we have been recognized by our employees as a top 10 Best Place to Work in 2024. And you don’t need a finance background to succeed at Fidelity—we offer a range of opportunities for learning so you can build the career you’ve always imagined.


Fidelity's working model blends the best of working offsite with maximizing time together in person to meet associate and business needs. Currently, most hybrid roles require associates to work onsite all business days of one assigned week per four-week period (beginning in September 2024, the requirement will be two full assigned weeks).


**At Fidelity, we value honesty, integrity, and the safety of our associates and customers within a heavily regulated industry**. Certain roles may require candidates to go through a preliminary credit check during the screening process. Candidates who are presented with a Fidelity offer will need to go through a background investigation, detailed in this document, and may be asked to provide additional documentation as requested. This investigation includes but is not limited to a criminal, civil litigations and regulatory review, employment, education, and credit review (role dependent). These investigations will account for 7 years or more of history, depending on the role. Where permitted by federal or state law, Fidelity will also conduct a pre-employment drug screen, which will review for the following substances: Amphetamines, THC (marijuana), cocaine, opiates, phencyclidine.


We invite you to **Find Your Fidelity** at fidelitycareers.com.


Fidelity Investments is an equal opportunity employer. We believe that the most effective way to attract, develop and retain a diverse workforce is to build an enduring culture of inclusion and belonging.


Fidelity will reasonably accommodate applicants with disabilities who need adjustments to participate in the application or interview process. To initiate a request for an accommodation, contact the HR Accommodation Team by sending an email to accommodations@fmr.com.","https://www.indeed.com/cmp/Fidelity-Investments","http://www.fidelitycareers.com","Boston, MA","10,000+","more than $10B (USD)","At Fidelity Investments, you’ll find endless opportunities to build a meaningful career that positively impacts peoples’ lives, including yours.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3b13ae266f49b8b36d02ac0247b514ae","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/91411f9cb266e793f021c34e33a211a6","Abigail P. Johnson, Chairman and CEO","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/89e26e1d327e17504633e7416bbb1768"
"821ae900894e7bae","indeed","https://www.indeed.com/viewjob?jk=821ae900894e7bae","https://secure6.saashr.com/ta/6199101.careers?ShowJob=570855940","Software Developer/Engineer","Lone Star Analysis","Addison, TX, US","fulltime","2024-07-19","direct_data","yearly",94127.0,119185.0,"USD",True,"","","","","","**Lone Star Analysis**



Lone Star Analysis is a rapidly growing company offering applied decision intelligence and engineering solutions to enhance innovation, create economic strength, and make the world safer. Since 2004, organizations have trusted Lone Star to deliver actionable answers to complex problems in manufacturing, aerospace, defense, energy, logistics, transportation, and communications.

  


**Job Description**



Lone Star is seeking an entry level Software Developer/Engineer to develop and integrate third party applications with US DoD mission planning system. The role will be a member of the Agile Team. Due to sensitivity of work and data, this position will perform work on site.


**Responsibilities**


* Define, build, test and deploy scalable web applications and/or microservices
* Work in a DevSecOps environment
* Develop reusable, componentized UIs that can be shared across the enterprise
* Participate in Sprint Planning, backlog grooming, story points estimation, review/retrospective, and demo
* Assist Team’s Technical Lead
* Other duties as assigned

**Minimum Requirements**


* Willing to learn new technologies, process, and tools
* Developing full-stack software solutions using object-oriented programming principles (Java or .NET)
* Minimum of BS in STEM, or related field
* Must be a US citizen
* Must be able to obtain and maintain US DoD clearance


**Other desirable experience**


* Understanding or experience with C#, .NET, Java, React/Redux (BIG PLUS)
* Understanding or experience with microservices architecture and deployment
* Understanding or experience with Scale Agile Framework
* Understanding or experience with Cloud development, AWS or Azure
* Understanding or experience with Kubernetes
* Understanding or experience with using Atlassian tools (Jira, Bitbucket, etc.)
* Must be highly collaborative and capable of working in a team-based environment


**Expectations do not include:**


* All of the desirable attribute within a single candidate.


**Why Lone Star?**



Have you ever wanted to...Work on cutting edge issues? Experience what it feels like to have your work truly make a difference? Work in a high trust, high performance environment and feel valued? If the answer is 'yes' then Lone Star might be for you. There is one catch however, you can't hide in our culture. So, if we appeal to you, bring your 'A' game.


**What We Offer**


* A great culture and work environment
* Heavily subsidized cafeteria style medical, dental & vision
* Flexible PTO and work hours
* Some remote work options
* Company match 401(k)
* Subsidized HSA (w/ HDHP election)
* Company paid Life and AD&D
* Company paid Short- & Long-term Disability
* Professional Development Reimbursement
* Variable compensation and equity options
* Company paid Medical Concierge Service
* Company paid Identity Theft Protection


**Legal / Compliance Statements**

  

Lone Star's normal requirements apply, in addition to these job specific attributes. This job is expected to span across level 1 position categories. Lone Star is committed to protecting your personal data and is an equal opportunities employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin or any other characteristic protected by law.","https://www.indeed.com/cmp/Lone-Star-Analysis","","","","","","","","",""
"a46c7a01e438fa03","indeed","https://www.indeed.com/viewjob?jk=a46c7a01e438fa03","https://searchjobs.libertymutualgroup.com/careers/job/618498836979?microsite=libertymutual.com&domain=libertymutual.com","Senior/Principal Software Engineer","Liberty Mutual Insurance","Plano, TX, US","fulltime","2024-06-18","direct_data","yearly",103400.0,218400.0,"USD",False,"","","","","","**Pay Philosophy**
The typical starting salary range for this role is determined by a number of factors including skills, experience, education, certifications and location. The full salary range for this role reflects the competitive labor market value for all employees in these positions across the national market and provides an opportunity to progress as employees grow and develop within the role. Some roles at Liberty Mutual have a corresponding compensation plan which may include commission and/or bonus earnings at rates that vary based on multiple factors set forth in the compensation plan for the role.

 **Description**Do you have the skills and drive to join a tech team that’s working to digitally transform a trillion-dollar industry? From test-driving the latest technologies to creating intuitive consumer apps, Liberty Mutual is constantly innovating and creating industry-leading solutions that provide peace of mind for our customers worldwide. In this role at Liberty Mutual, you’ll help deliver a state of the art quote experience for one of our major distribution channels, which entails consulting on highly complex issues and solve technical problems, while working in an agile environment that has the creative energy of a start-up and the full backing and comprehensive benefits of a Fortune 100 company.

 *This is a Senior/Principal Engineer range posting. The actual internal level/grade and compensation for this role will depend on the candidate’s geographic location, overall experience, and skill level.*

  

We encourage you to apply and bring your expertise if you’re a:

* Technical problem solver: Going far beyond simply developing error-free source code, test scripts, components and system architectures, you’ll document and build deployment guides aimed at maintaining robust, relevant software
* Customer-centric engineer: Putting clients’ needs first, you’ll translate customer requirements into technical applications and support the implementation of new software
* Motivated mentor: Exercise your technical chops while coaching and collaborating with junior software engineers.
* Forward thinker: Merely fixing a problem isn’t enough using your proactive mindset and initiative, you’ll also identify opportunities to enhance performance, quality and efficiency

**Qualifications**
Experience

* Five or more years of software engineering experience
* Strong background in business operations and strategies, including global technology and financial services trends
* Hands-on involvement with layered systems architectures, designs and shared software concepts
* Familiarity with functional and system integration testing
* Experience working in an agile environment

  

Essential skills for the position:

* Excellent verbal and written communication. This is a virtual team spread across the US, so being able to work in such a setting is key
* Version control system experience, specifically working with any implementation of Git
* Extensive experience with C#
* Experience with .Net 5+

  

Preferred skills and experience:

* .Net Web API
* AWS
* Microsoft Orleans
* XML
* Experience in Insurance industry or similar.
* Angular 16+
* JavaScript/TypeScript
* HMTL, CSS


Education


* A Bachelor’s or Master’s degree in a technical or business discipline, or equivalent experience

 **About Us**
\\*\\*This position may have in-office requirements depending on candidate location.\\*\\*

  

At Liberty Mutual, our purpose is to help people embrace today and confidently pursue tomorrow. That's why we provide an environment focused on openness, inclusion, trust and respect. Here, you'll discover our expansive range of roles, and a workplace where we aim to help turn your passion into a rewarding profession.  

  

Liberty Mutual has proudly been recognized as a ""Great Place to Work"" by Great Place to Work® US for the past several years. We were also selected as one of the ""100 Best Places to Work in IT"" on IDG's Insider Pro and Computerworld's 2020 list. For many years running, we have been named by Forbes as one of America's Best Employers for Women and one of America's Best Employers for New Graduates as well as one of America's Best Employers for Diversity. To learn more about our commitment to diversity and inclusion please visit: https://jobs.libertymutualgroup.com/diversity-inclusion  

  

We value your hard work, integrity and commitment to make things better, and we put people first by offering you benefits that support your life and well-being. To learn more about our benefit offerings please visit: https://LMI.co/Benefits  

  

Liberty Mutual is an equal opportunity employer. We will not tolerate discrimination on the basis of race, color, national origin, sex, sexual orientation, gender identity, religion, age, disability, veteran's status, pregnancy, genetic information or on any basis prohibited by federal, state or local law.","https://www.indeed.com/cmp/Liberty-Mutual-Insurance","http://www.libertymutualgroup.com","Boston, MA","10,000+","more than $10B (USD)","Liberty Mutual Insurance is a diversified global insurer with over 50,000 employees located in more than 900 offices throughout the world.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bf1eb916777af10bec37abe480366b5c","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/5037aab342ca36a4903ca2eb66a448b3","Tim Sweeney","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/660eeb3f25b5841b8fa2485e474441df"
"3979942059","linkedin","https://www.linkedin.com/jobs/view/3979942059","","Software Engineer","Workiy Inc.","Dallas, TX","","2024-07-19","","","","","","","","","","","","","https://ca.linkedin.com/company/workiy","","","","","","","","",""
"3979940812","linkedin","https://www.linkedin.com/jobs/view/3979940812","","UI React Developer","HexaQuEST Global","Plano, TX","","2024-07-19","","","","","","","","","","","","","https://www.linkedin.com/company/hexaquest-global","","","","","","","","",""
"3979922799","linkedin","https://www.linkedin.com/jobs/view/3979922799","","UI/React developer","HexaQuEST Global","Plano, TX","","2024-07-19","","","","","","","","","","","","","https://www.linkedin.com/company/hexaquest-global","","","","","","","","",""
"3979375747","linkedin","https://www.linkedin.com/jobs/view/3979375747","","Full Stack Developer","Dataquad Inc.","Dallas, TX","","2024-07-18","","","","","","","","","","","","","https://www.linkedin.com/company/dataquadinc","","","","","","","","",""
"3976312471","linkedin","https://www.linkedin.com/jobs/view/3976312471","","Javascript Developer","LanceSoft, Inc.","Dallas, TX","","2024-07-18","","","","","","","","","","","","","https://www.linkedin.com/company/lancesoft","","","","","","","","",""
"3979101613","linkedin","https://www.linkedin.com/jobs/view/3979101613","","Core Engineering - JavaScript Developer","ICONMA","Dallas, TX","","2024-07-18","","","","","","","","","","","","","https://www.linkedin.com/company/iconma","","","","","","","","",""
